# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar 16 04:36:32 2025
#
# COLUMN kepid:          KepID
# COLUMN koi_name:       KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN pl_name:        Confirmed Name
#
rowid,kepid,koi_name,kepler_name,pl_name
1608,3939150,K01215.01,Kepler-277 b,Kepler-277 b
1609,3939150,K01215.02,Kepler-277 c,Kepler-277 c
1610,3640905,K01221.01,Kepler-278 b,Kepler-278 b
1611,3640905,K01221.02,Kepler-278 c,Kepler-278 c
1612,6677841,K01236.02,Kepler-279 b,Kepler-279 b
1613,6677841,K01236.01,Kepler-279 c,Kepler-279 c
1614,6677841,K01236.03,Kepler-279 d,Kepler-279 d
1615,6949607,K00870.01,Kepler-28 b,Kepler-28 b
1616,6949607,K00870.02,Kepler-28 c,Kepler-28 c
1617,6690082,K01240.01,Kepler-280 b,Kepler-280 b
1618,6690082,K01240.02,Kepler-280 c,Kepler-280 c
1619,8630788,K01258.02,Kepler-281 b,Kepler-281 b
1620,8630788,K01258.01,Kepler-281 c,Kepler-281 c
1621,8630788,K01258.03,Kepler-281 d,Kepler-281 d
1622,8609450,K01278.03,Kepler-282 b,Kepler-282 b
1623,8609450,K01278.04,Kepler-282 c,Kepler-282 c
1624,8609450,K01278.01,Kepler-282 d,Kepler-282 d
1625,8609450,K01278.02,Kepler-282 e,Kepler-282 e
1626,10604335,K01298.01,Kepler-283 b,Kepler-283 b
1627,10604335,K01298.02,Kepler-283 c,Kepler-283 c
1628,10538176,K01301.01,Kepler-284 b,Kepler-284 b
1629,10538176,K01301.02,Kepler-284 c,Kepler-284 c
1630,10730034,K01305.01,Kepler-285 b,Kepler-285 b
1631,10730034,K01305.02,Kepler-285 c,Kepler-285 c
1632,10858691,K01306.01,Kepler-286 b,Kepler-286 b
1633,10858691,K01306.02,Kepler-286 c,Kepler-286 c
1634,10858691,K01306.03,Kepler-286 d,Kepler-286 d
1635,10858691,K01306.04,Kepler-286 e,Kepler-286 e
1636,10973814,K01307.02,Kepler-287 b,Kepler-287 b
1637,10973814,K01307.01,Kepler-287 c,Kepler-287 c
1638,4455231,K01332.02,Kepler-288 b,Kepler-288 b
1639,4455231,K01332.01,Kepler-288 c,Kepler-288 c
1640,4455231,K01332.03,Kepler-288 d,Kepler-288 d
1641,7303287,K01353.02,Kepler-289 b,Kepler-289 b
1642,7303287,K01353.01,Kepler-289 c,Kepler-289 c
1643,7303287,,Kepler-289 d,Kepler-289 d
1644,10358759,K00738.01,Kepler-29 b,Kepler-29 b
1645,10358759,K00738.02,Kepler-29 c,Kepler-29 c
1646,7102227,K01360.02,Kepler-290 b,Kepler-290 b
1647,7102227,K01360.01,Kepler-290 c,Kepler-290 c
1648,7102227,K01360.03,Kepler-290 d,Kepler-290 d
1649,6936909,K01363.01,Kepler-291 b,Kepler-291 b
1650,6936909,K01363.02,Kepler-291 c,Kepler-291 c
1651,6962977,K01364.05,Kepler-292 b,Kepler-292 b
1652,6962977,K01364.04,Kepler-292 c,Kepler-292 c
1653,6962977,K01364.02,Kepler-292 d,Kepler-292 d
1654,6962977,K01364.03,Kepler-292 e,Kepler-292 e
1655,6962977,K01364.01,Kepler-292 f,Kepler-292 f
1656,6932987,K01366.01,Kepler-293 b,Kepler-293 b
1657,6932987,K01366.02,Kepler-293 c,Kepler-293 c
1658,9455556,K01396.02,Kepler-294 b,Kepler-294 b
1659,9455556,K01396.01,Kepler-294 c,Kepler-294 c
1660,9006449,K01413.01,Kepler-295 b,Kepler-295 b
1661,9006449,K01413.02,Kepler-295 c,Kepler-295 c
1662,9006449,K01413.03,Kepler-295 d,Kepler-295 d
1663,11497958,K01422.03,Kepler-296 b,Kepler-296 b
1664,11497958,K01422.01,Kepler-296 c,Kepler-296 c
1665,11497958,K01422.02,Kepler-296 d,Kepler-296 d
1666,11497958,K01422.05,Kepler-296 e,Kepler-296 e
1667,11497958,K01422.04,Kepler-296 f,Kepler-296 f
1668,11122894,K01426.01,Kepler-297 b,Kepler-297 b
1669,11122894,K01426.02,Kepler-297 c,Kepler-297 c
1670,11122894,K01426.03,Kepler-297 d,Kepler-297 d
1671,11176127,K01430.01,Kepler-298 b,Kepler-298 b
1672,11176127,K01430.02,Kepler-298 c,Kepler-298 c
1673,11176127,K01430.03,Kepler-298 d,Kepler-298 d
1674,11014932,K01432.03,Kepler-299 b,Kepler-299 b
1675,11014932,K01432.01,Kepler-299 c,Kepler-299 c
1676,11014932,K01432.02,Kepler-299 d,Kepler-299 d
1677,11014932,K01432.04,Kepler-299 e,Kepler-299 e
1678,10748390,K00003.01,Kepler-3 b,HAT-P-11 b
1679,10748390,,Kepler-3 c,HAT-P-11 c
1680,3832474,K00806.03,Kepler-30 b,Kepler-30 b
1681,3832474,K00806.02,Kepler-30 c,Kepler-30 c
1682,3832474,K00806.01,Kepler-30 d,Kepler-30 d
1683,11037335,K01435.02,Kepler-300 b,Kepler-300 b
1684,11037335,K01435.01,Kepler-300 c,Kepler-300 c
1685,11389771,K01436.01,Kepler-301 b,Kepler-301 b
1686,11389771,K01436.03,Kepler-301 c,Kepler-301 c
1687,11389771,K01436.02,Kepler-301 d,Kepler-301 d
1688,7898352,K01486.02,Kepler-302 b,Kepler-302 b
1689,7898352,K01486.01,Kepler-302 c,Kepler-302 c
1690,7871954,K01515.01,Kepler-303 b,Kepler-303 b
1691,7871954,K01515.02,Kepler-303 c,Kepler-303 c
1692,5371776,K01557.01,Kepler-304 b,Kepler-304 b
1693,5371776,K01557.03,Kepler-304 c,Kepler-304 c
1694,5371776,K01557.02,Kepler-304 d,Kepler-304 d
1695,5371776,K01557.04,Kepler-304 e,Kepler-304 e
1696,5219234,K01563.01,Kepler-305 b,Kepler-305 b
1697,5219234,K01563.02,Kepler-305 c,Kepler-305 c
1698,5219234,K01563.04,Kepler-305 d,Kepler-305 d
1699,5219234,K01563.03,Kepler-305 e,Kepler-305 e
1700,5438099,K01567.02,Kepler-306 b,Kepler-306 b
1701,5438099,K01567.01,Kepler-306 c,Kepler-306 c
1702,5438099,K01567.03,Kepler-306 d,Kepler-306 d
1703,5438099,K01567.04,Kepler-306 e,Kepler-306 e
1704,5299459,K01576.01,Kepler-307 b,Kepler-307 b
1705,5299459,K01576.02,Kepler-307 c,Kepler-307 c
1706,5289854,K01593.01,Kepler-308 b,Kepler-308 b
1707,5289854,K01593.02,Kepler-308 c,Kepler-308 c
1708,10027323,K01596.01,Kepler-309 b,Kepler-309 b
1709,10027323,K01596.02,Kepler-309 c,Kepler-309 c
1710,9347899,K00935.01,Kepler-31 b,Kepler-31 b
1711,9347899,K00935.02,Kepler-31 c,Kepler-31 c
1712,9347899,K00935.03,Kepler-31 d,Kepler-31 d
1713,10004738,K01598.03,Kepler-310 b,Kepler-310 b
1714,10004738,K01598.01,Kepler-310 c,Kepler-310 c
1715,10004738,K01598.02,Kepler-310 d,Kepler-310 d
1716,10055126,K01608.01,Kepler-311 b,Kepler-311 b
1717,10055126,K01608.02,Kepler-311 c,Kepler-311 c
1718,10055126,K01608.03,Kepler-311 d,Kepler-311 d
1719,6975129,K01628.02,Kepler-312 b,Kepler-312 b
1720,6975129,K01628.01,Kepler-312 c,Kepler-312 c
1721,11153121,K01647.01,Kepler-313 b,Kepler-313 b
1722,11153121,K01647.02,Kepler-313 c,Kepler-313 c
1723,6616218,K01692.02,Kepler-314 b,Kepler-314 b
1724,6616218,K01692.01,Kepler-314 c,Kepler-314 c
1725,7703955,K01707.01,Kepler-315 b,Kepler-315 b
1726,7703955,K01707.02,Kepler-315 c,Kepler-315 c
1727,8230616,K01713.02,Kepler-316 b,Kepler-316 b
1728,8230616,K01713.01,Kepler-316 c,Kepler-316 c
1729,3967760,K01760.01,Kepler-317 b,Kepler-317 b
1730,3967760,K01760.02,Kepler-317 c,Kepler-317 c
1731,9909735,K01779.01,Kepler-318 b,Kepler-318 b
1732,9909735,K01779.02,Kepler-318 c,Kepler-318 c
1733,4644952,K01805.03,Kepler-319 b,Kepler-319 b
1734,4644952,K01805.01,Kepler-319 c,Kepler-319 c
1735,4644952,K01805.02,Kepler-319 d,Kepler-319 d
1736,9787239,K00952.01,Kepler-32 b,Kepler-32 b
1737,9787239,K00952.02,Kepler-32 c,Kepler-32 c
1738,9787239,K00952.03,Kepler-32 d,Kepler-32 d
1739,9787239,K00952.04,Kepler-32 e,Kepler-32 e
1740,9787239,K00952.05,Kepler-32 f,Kepler-32 f
1741,9529744,K01806.03,Kepler-320 b,Kepler-320 b
1742,9529744,K01806.02,Kepler-320 c,Kepler-320 c
1743,8240797,K01809.02,Kepler-321 b,Kepler-321 b
1744,8240797,K01809.01,Kepler-321 c,Kepler-321 c
1745,8277797,K01820.02,Kepler-322 b,Kepler-322 b
1746,8277797,K01820.01,Kepler-322 c,Kepler-322 c
1747,2989404,K01824.02,Kepler-323 b,Kepler-323 b
1748,2989404,K01824.01,Kepler-323 c,Kepler-323 c
1749,11601584,K01831.02,Kepler-324 b,Kepler-324 b
1750,11601584,K01831.01,Kepler-324 c,Kepler-324 c
1751,11601584,K01831.03,Kepler-324 d,KOI-1831 d
1752,11601584,K01831.04,Kepler-324 e,Kepler-324 e
1753,11709244,K01832.01,Kepler-325 b,Kepler-325 b
1754,11709244,K01832.02,Kepler-325 c,Kepler-325 c
1755,11709244,K01832.03,Kepler-325 d,Kepler-325 d
1756,9471268,K01835.02,Kepler-326 b,Kepler-326 b
1757,9471268,K01835.01,Kepler-326 c,Kepler-326 c
1758,9471268,K01835.03,Kepler-326 d,Kepler-326 d
1759,8167996,K01867.01,Kepler-327 b,Kepler-327 b
1760,8167996,K01867.03,Kepler-327 c,Kepler-327 c
1761,8167996,K01867.02,Kepler-327 d,Kepler-327 d
1762,4939346,K01873.02,Kepler-328 b,Kepler-328 b
1763,4939346,K01873.01,Kepler-328 c,Kepler-328 c
1764,8978528,K01874.02,Kepler-329 b,Kepler-329 b
1765,8978528,K01874.01,Kepler-329 c,Kepler-329 c
1766,9458613,K00707.05,Kepler-33 b,Kepler-33 b
1767,9458613,K00707.04,Kepler-33 c,Kepler-33 c
1768,9458613,K00707.01,Kepler-33 d,Kepler-33 d
1769,9458613,K00707.03,Kepler-33 e,Kepler-33 e
1770,9458613,K00707.02,Kepler-33 f,Kepler-33 f
1771,8680979,K01891.02,Kepler-330 b,Kepler-330 b
1772,8680979,K01891.01,Kepler-330 c,Kepler-330 c
1773,4263293,K01895.01,Kepler-331 b,Kepler-331 b
1774,4263293,K01895.02,Kepler-331 c,Kepler-331 c
1775,4263293,K01895.03,Kepler-331 d,Kepler-331 d
1776,10328393,K01905.01,Kepler-332 b,Kepler-332 b
1777,10328393,K01905.02,Kepler-332 c,Kepler-332 c
1778,10328393,K01905.03,Kepler-332 d,Kepler-332 d
1779,5706966,K01908.01,Kepler-333 b,Kepler-333 b
1780,5706966,K01908.02,Kepler-333 c,Kepler-333 c
1781,10130039,K01909.02,Kepler-334 b,Kepler-334 b
1782,10130039,K01909.01,Kepler-334 c,Kepler-334 c
1783,10130039,K01909.03,Kepler-334 d,Kepler-334 d
1784,9101496,K01915.01,Kepler-335 b,Kepler-335 b
1785,9101496,K01915.02,Kepler-335 c,Kepler-335 c
1786,6037581,K01916.03,Kepler-336 b,Kepler-336 b
1787,6037581,K01916.02,Kepler-336 c,Kepler-336 c
1788,6037581,K01916.01,Kepler-336 d,Kepler-336 d
1789,10136549,K01929.02,Kepler-337 b,Kepler-337 b
1790,10136549,K01929.01,Kepler-337 c,Kepler-337 c
1791,5511081,K01930.01,Kepler-338 b,Kepler-338 b
1792,5511081,K01930.02,Kepler-338 c,Kepler-338 c
1793,5511081,K01930.03,Kepler-338 d,Kepler-338 d
1794,5511081,K01930.04,Kepler-338 e,Kepler-338 e
1795,10978763,K01931.01,Kepler-339 b,Kepler-339 b
1796,10978763,K01931.03,Kepler-339 c,Kepler-339 c
1797,10978763,K01931.02,Kepler-339 d,Kepler-339 d
1798,8572936,K02459.02,Kepler-34 b,Kepler-34 b
1799,5202905,K01932.02,Kepler-340 b,Kepler-340 b
1800,5202905,K01932.01,Kepler-340 c,Kepler-340 c
1801,7747425,K01952.03,Kepler-341 b,Kepler-341 b
1802,7747425,K01952.01,Kepler-341 c,Kepler-341 c
1803,7747425,K01952.02,Kepler-341 d,Kepler-341 d
1804,7747425,K01952.04,Kepler-341 e,Kepler-341 e
1805,9892816,K01955.01,Kepler-342 b,Kepler-342 b
1806,9892816,K01955.04,Kepler-342 c,Kepler-342 c
1807,9892816,K01955.02,Kepler-342 d,Kepler-342 d
1808,9892816,K01955.03,Kepler-342 e,Kepler-342 e
1809,6949061,K01960.01,Kepler-343 b,Kepler-343 b
1810,6949061,K01960.02,Kepler-343 c,Kepler-343 c
1811,9650808,K01970.01,Kepler-344 b,Kepler-344 b
1812,9650808,K01970.02,Kepler-344 c,Kepler-344 c
1813,9412760,K01977.02,Kepler-345 b,Kepler-345 b
1814,9412760,K01977.01,Kepler-345 c,Kepler-345 c
1815,9518318,K01978.01,Kepler-346 b,Kepler-346 b
1816,9518318,K01978.02,Kepler-346 c,Kepler-346 c
1817,11450414,K01992.01,Kepler-347 b,Kepler-347 b
1818,11450414,K01992.02,Kepler-347 c,Kepler-347 c
1819,11450414,K01992.03,Kepler-347 d,Kepler-347 d
1820,5384079,K02011.01,Kepler-348 b,Kepler-348 b
1821,5384079,K02011.02,Kepler-348 c,Kepler-348 c
1822,8564674,K02022.01,Kepler-349 b,Kepler-349 b
1823,8564674,K02022.02,Kepler-349 c,Kepler-349 c
1824,9837578,K02937.02,Kepler-35 b,Kepler-35 b
1825,4636578,K02025.03,Kepler-350 b,Kepler-350 b
1826,4636578,K02025.01,Kepler-350 c,Kepler-350 c
1827,4636578,K02025.02,Kepler-350 d,Kepler-350 d
1828,7102316,K02028.02,Kepler-351 b,Kepler-351 b
1829,7102316,K02028.01,Kepler-351 c,Kepler-351 c
1830,7102316,K02028.03,Kepler-351 d,Kepler-351 d
1831,9489524,K02029.02,Kepler-352 b,Kepler-352 b
1832,9489524,K02029.01,Kepler-352 c,Kepler-352 c
1833,9489524,K02029.03,Kepler-352 d,Kepler-352 d
1834,6382217,K02036.02,Kepler-353 b,Kepler-353 b
1835,6382217,K02036.01,Kepler-353 c,Kepler-353 c
1836,6026438,K02045.01,Kepler-354 b,Kepler-354 b
1837,6026438,K02045.03,Kepler-354 c,Kepler-354 c
1838,6026438,K02045.02,Kepler-354 d,Kepler-354 d
1839,7265298,K02051.02,Kepler-355 b,Kepler-355 b
1840,7265298,K02051.01,Kepler-355 c,Kepler-355 c
1841,2307415,K02053.02,Kepler-356 b,Kepler-356 b
1842,2307415,K02053.01,Kepler-356 c,Kepler-356 c
1843,8164257,K02073.02,Kepler-357 b,Kepler-357 b
1844,8164257,K02073.03,Kepler-357 c,Kepler-357 c
1845,8164257,K02073.01,Kepler-357 d,Kepler-357 d
1846,10864531,K02080.02,Kepler-358 b,Kepler-358 b
1847,10864531,K02080.01,Kepler-358 c,Kepler-358 c
1848,6696580,K02092.02,Kepler-359 b,Kepler-359 b
1849,6696580,K02092.01,Kepler-359 c,Kepler-359 c
1850,6696580,K02092.03,Kepler-359 d,Kepler-359 d
1851,11401755,K00277.02,Kepler-36 b,Kepler-36 b
1852,11401755,K00277.01,Kepler-36 c,Kepler-36 c
1853,8612275,K02111.01,Kepler-360 b,Kepler-360 b
1854,8612275,K02111.02,Kepler-360 c,Kepler-360 c
1855,9904006,K02135.03,Kepler-361 b,Kepler-361 b
1856,9904006,K02135.01,Kepler-361 c,Kepler-361 c
1857,10404582,K02147.02,Kepler-362 b,Kepler-362 b
1858,10404582,K02147.01,Kepler-362 c,Kepler-362 c
1859,6021193,K02148.03,Kepler-363 b,Kepler-363 b
1860,6021193,K02148.02,Kepler-363 c,Kepler-363 c
1861,6021193,K02148.01,Kepler-363 d,Kepler-363 d
1862,10253547,K02153.02,Kepler-364 b,Kepler-364 b
1863,10253547,K02153.01,Kepler-364 c,Kepler-364 c
1864,11358389,K02163.01,Kepler-365 b,Kepler-365 b
1865,11358389,K02163.02,Kepler-365 c,Kepler-365 c
1866,11308499,K02168.01,Kepler-366 b,Kepler-366 b
1867,11308499,K02168.02,Kepler-366 c,Kepler-366 c
1868,11774991,K02173.01,Kepler-367 b,Kepler-367 b
1869,11774991,K02173.02,Kepler-367 c,Kepler-367 c
1870,9022166,K02175.01,Kepler-368 b,Kepler-368 b
1871,9022166,K02175.02,Kepler-368 c,Kepler-368 c
1872,10670119,K02179.02,Kepler-369 b,Kepler-369 b
1873,10670119,K02179.01,Kepler-369 c,Kepler-369 c
1874,8478994,K00245.03,Kepler-37 b,Kepler-37 b
1875,8478994,K00245.02,Kepler-37 c,Kepler-37 c
1876,8478994,K00245.01,Kepler-37 d,Kepler-37 d
1877,8478994,K00245.04,Kepler-37 e,Kepler-37 e
1878,5706595,K02183.02,Kepler-370 b,Kepler-370 b
1879,5706595,K02183.01,Kepler-370 c,Kepler-370 c
1880,3548044,K02194.01,Kepler-371 b,Kepler-371 b
1881,3548044,K02194.02,Kepler-371 c,Kepler-371 c
1882,11401767,K02195.03,Kepler-372 b,Kepler-372 b
1883,11401767,K02195.01,Kepler-372 c,Kepler-372 c
1884,11401767,K02195.02,Kepler-372 d,Kepler-372 d
1885,12058204,K02218.01,Kepler-373 b,Kepler-373 b
1886,12058204,K02218.02,Kepler-373 c,Kepler-373 c
1887,6871071,K02220.03,Kepler-374 b,Kepler-374 b
1888,6871071,K02220.01,Kepler-374 c,Kepler-374 c
1889,6871071,K02220.02,Kepler-374 d,Kepler-374 d
1890,10723367,K02236.02,Kepler-375 b,Kepler-375 b
1891,10723367,K02236.01,Kepler-375 c,Kepler-375 c
1892,3342794,K02278.02,Kepler-376 b,Kepler-376 b
1893,3342794,K02278.01,Kepler-376 c,Kepler-376 c
1894,3661886,K02279.02,Kepler-377 b,Kepler-377 b
1895,3661886,K02279.01,Kepler-377 c,Kepler-377 c
1896,9718066,K02287.01,Kepler-378 b,Kepler-378 b
1897,9718066,K02287.02,Kepler-378 c,Kepler-378 c
1898,3867615,K02289.02,Kepler-379 b,Kepler-379 b
1899,3867615,K02289.01,Kepler-379 c,Kepler-379 c
1900,6762829,K01740.02,Kepler-38 b,Kepler-38 b
1901,11121752,K02333.01,Kepler-380 b,Kepler-380 b
1902,11121752,K02333.02,Kepler-380 c,Kepler-380 c
1903,8013439,K02352.02,Kepler-381 b,Kepler-381 b
1904,8013439,K02352.01,Kepler-381 c,Kepler-381 c
1905,8013439,K02352.03,Kepler-381 d,Kepler-381 d
1906,9364290,K02374.01,Kepler-382 b,Kepler-382 b
1907,9364290,K02374.02,Kepler-382 c,Kepler-382 c
1908,3234598,K02413.01,Kepler-383 b,Kepler-383 b
1909,3234598,K02413.02,Kepler-383 c,Kepler-383 c
1910,8611832,K02414.01,Kepler-384 b,Kepler-384 b
1911,8611832,K02414.02,Kepler-384 c,Kepler-384 c
1912,11968463,K02433.02,Kepler-385 b,Kepler-385 b
1913,11968463,K02433.01,Kepler-385 c,Kepler-385 c
1914,11968463,K02433.03,Kepler-385 d,Kepler-385 d
1915,11080405,K02442.02,Kepler-386 b,Kepler-386 b
1916,11080405,K02442.01,Kepler-386 c,Kepler-386 c
1917,9209624,K02443.01,Kepler-387 b,Kepler-387 b
1918,9209624,K02443.02,Kepler-387 c,Kepler-387 c
1919,8544992,K02466.01,Kepler-388 b,Kepler-388 b
1920,8544992,K02466.02,Kepler-388 c,Kepler-388 c
1921,8753896,K02473.01,Kepler-389 b,Kepler-389 b
1922,8753896,K02473.03,Kepler-389 c,Kepler-389 c
1923,9478990,K00423.01,Kepler-39 b,Kepler-39 b
1924,5959719,K02498.01,Kepler-390 b,Kepler-390 b
1925,5959719,K02498.02,Kepler-390 c,Kepler-390 c
1926,12306058,K02541.01,Kepler-391 b,Kepler-391 b
1927,12306058,K02541.02,Kepler-391 c,Kepler-391 c
1928,7673841,K02585.01,Kepler-392 b,Kepler-392 b
1929,7673841,K02585.02,Kepler-392 c,Kepler-392 c
1930,8883329,K02595.01,Kepler-393 b,Kepler-393 b
1931,8883329,K02595.02,Kepler-393 c,Kepler-393 c
1932,12120307,K02597.01,Kepler-394 b,Kepler-394 b
1933,12120307,K02597.02,Kepler-394 c,Kepler-394 c
1934,12120307,K02597.03,Kepler-394 d,Kepler-394 d
1935,8890150,K02650.02,Kepler-395 b,Kepler-395 b
1936,8890150,K02650.01,Kepler-395 c,Kepler-395 c
1937,11253827,K02672.02,Kepler-396 b,Kepler-396 b
1938,11253827,K02672.01,Kepler-396 c,Kepler-396 c
1939,6878240,K02681.02,Kepler-397 b,Kepler-397 b
1940,6878240,K02681.01,Kepler-397 c,Kepler-397 c
1941,5185897,K02693.01,Kepler-398 b,Kepler-398 b
1942,5185897,K02693.02,Kepler-398 c,Kepler-398 c
1943,5185897,K02693.03,Kepler-398 d,Kepler-398 d
1944,5480640,K02707.02,Kepler-399 b,Kepler-399 b
1945,5480640,K02707.03,Kepler-399 c,Kepler-399 c
1946,5480640,K02707.01,Kepler-399 d,Kepler-399 d
1947,11853905,K00007.01,Kepler-4 b,Kepler-4 b
1948,10418224,K00428.01,Kepler-40 b,Kepler-40 b
1949,5272233,K02711.01,Kepler-400 b,Kepler-400 b
1950,5272233,K02711.02,Kepler-400 c,Kepler-400 c
1951,12206313,K02714.01,Kepler-401 b,Kepler-401 b
1952,12206313,K02714.02,Kepler-401 c,Kepler-401 c
1953,12206313,K02714.03,Kepler-401 d,Kepler-401 d
1954,7673192,K02722.03,Kepler-402 b,Kepler-402 b
1955,7673192,K02722.01,Kepler-402 c,Kepler-402 c
1956,7673192,K02722.04,Kepler-402 d,Kepler-402 d
1957,7673192,K02722.02,Kepler-402 e,Kepler-402 e
1958,9886361,K02732.01,Kepler-403 b,Kepler-403 b
1959,9886361,K02732.03,Kepler-403 c,Kepler-403 c
1960,9886361,K02732.02,Kepler-403 d,Kepler-403 d
1961,9008737,K02768.01,Kepler-404 b,Kepler-404 b
1962,9008737,K02768.02,Kepler-404 c,Kepler-404 c
1963,3234843,K03057.02,Kepler-405 b,Kepler-405 b
1964,3234843,K03057.01,Kepler-405 c,Kepler-405 c
1965,8753657,K00321.01,Kepler-406 b,Kepler-406 b
1966,8753657,K00321.02,Kepler-406 c,Kepler-406 c
1967,11600889,K01442.01,Kepler-407 b,Kepler-407 b
1968,11600889,K01442.10,Kepler-407 c,Kepler-407 c
1969,10963065,K01612.01,Kepler-408 b,Kepler-408 b
1970,9955598,K01925.01,Kepler-409 b,Kepler-409 b
1971,9410930,K00196.01,Kepler-41 b,Kepler-41 b
1972,8866102,K00042.01,Kepler-410 A b,Kepler-410 A b
1973,11551692,K01781.02,Kepler-411 b,Kepler-411 b
1974,11551692,K01781.01,Kepler-411 c,Kepler-411 c
1975,11551692,K01781.03,Kepler-411 d,Kepler-411 d
1976,11551692,,Kepler-411 e,Kepler-411 e
1977,7877496,K00202.01,Kepler-412 b,Kepler-412 b
1978,12351927,,Kepler-413 b,Kepler-413 b
1979,10878263,K00341.02,Kepler-414 b,Kepler-414 b
1980,10878263,K00341.01,Kepler-414 c,Kepler-414 c
1981,3554031,K01194.03,Kepler-415 b,Kepler-415 b
1982,3554031,K01194.01,Kepler-415 c,Kepler-415 c
1983,4157325,K01860.01,Kepler-416 b,Kepler-416 b
1984,4157325,K01860.02,Kepler-416 c,Kepler-416 c
1985,4157325,K01860.03,Kepler-416 d,Kepler-416 d
1986,7207061,K02113.02,Kepler-417 b,Kepler-417 b
1987,7207061,K02113.01,Kepler-417 c,Kepler-417 c
1988,3247268,K01089.01,Kepler-418 b,Kepler-418 b
1989,3247268,K01089.02,Kepler-418 c,Kepler-418 c
1990,12365184,K01474.01,Kepler-419 b,Kepler-419 b
1991,12365184,,Kepler-419 c,Kepler-419 c
1992,8561063,K00961.01,Kepler-42 b,Kepler-42 b
1993,8561063,K00961.02,Kepler-42 c,Kepler-42 c
1994,8561063,K00961.03,Kepler-42 d,Kepler-42 d
1995,8751933,K01257.01,Kepler-420 b,KOI-1257 b
1996,8800954,K01274.01,Kepler-421 b,Kepler-421 b
1997,9631995,K00022.01,Kepler-422 b,Kepler-422 b
1998,9651668,K00183.01,Kepler-423 b,Kepler-423 b
1999,11046458,K00214.01,Kepler-424 b,Kepler-424 b
2000,11046458,,Kepler-424 c,Kepler-424 c
2001,5357901,K00188.01,Kepler-425 b,Kepler-425 b
2002,11502867,K00195.01,Kepler-426 b,Kepler-426 b
2003,7950644,K00192.01,Kepler-427 b,Kepler-427 b
2004,5358624,K00830.01,Kepler-428 b,Kepler-428 b
2005,10001893,,Kepler-429 b,KIC 10001893 b
2006,10001893,,Kepler-429 c,KIC 10001893 c
2007,10001893,,Kepler-429 d,KIC 10001893 d
2008,9818381,K00135.01,Kepler-43 b,Kepler-43 b
2009,11560897,K02365.01,Kepler-430 b,Kepler-430 b
2010,11560897,K02365.02,Kepler-430 c,Kepler-430 c
2011,7582689,K03097.02,Kepler-431 b,Kepler-431 b
2012,7582689,K03097.03,Kepler-431 c,Kepler-431 c
2013,7582689,K03097.01,Kepler-431 d,Kepler-431 d
2014,10864656,K01299.01,Kepler-432 b,Kepler-432 b
2015,10864656,,Kepler-432 c,Kepler-432 c
2016,5728139,K00206.01,Kepler-433 b,Kepler-433 b
2017,7368664,K00614.01,Kepler-434 b,Kepler-434 b
2018,7529266,K00680.01,Kepler-435 b,Kepler-435 b
2019,8463346,K02529.02,Kepler-436 b,Kepler-436 b
2020,8463346,K02529.01,Kepler-436 c,Kepler-436 c
2021,8183288,K03255.01,Kepler-437 b,Kepler-437 b
2022,6497146,K03284.01,Kepler-438 b,Kepler-438 b
2023,8142787,K04005.01,Kepler-439 b,Kepler-439 b
2024,9305831,K00204.01,Kepler-44 b,Kepler-44 b
2025,6106282,K04087.01,Kepler-440 b,Kepler-440 b
2026,11284772,K04622.01,Kepler-441 b,Kepler-441 b
2027,4138008,K04742.01,Kepler-442 b,Kepler-442 b
2028,11757451,K04745.01,Kepler-443 b,Kepler-443 b
2029,6278762,K03158.01,Kepler-444 b,Kepler-444 b
2030,6278762,K03158.02,Kepler-444 c,Kepler-444 c
2031,6278762,K03158.03,Kepler-444 d,Kepler-444 d
2032,6278762,K03158.04,Kepler-444 e,Kepler-444 e
2033,6278762,K03158.05,Kepler-444 f,Kepler-444 f
2034,9730163,K02704.02,Kepler-445 b,Kepler-445 b
2035,9730163,K02704.01,Kepler-445 c,Kepler-445 c
2036,9730163,K02704.03,Kepler-445 d,Kepler-445 d
2037,8733898,K02842.01,Kepler-446 b,Kepler-446 b
2038,8733898,K02842.03,Kepler-446 c,Kepler-446 c
2039,8733898,K02842.02,Kepler-446 d,Kepler-446 d
2040,11017901,K01800.01,Kepler-447 b,Kepler-447 b
2041,5812701,K00012.01,Kepler-448 b,KOI-12 b
2042,5812701,,Kepler-448 c,Kepler-448 c
2043,6528464,K00270.01,Kepler-449 b,Kepler-449 b
2044,6528464,K00270.02,Kepler-449 c,Kepler-449 c
2045,5794240,K00254.01,Kepler-45 b,Kepler-45 b
2046,12314973,K00279.01,Kepler-450 b,Kepler-450 b
2047,12314973,K00279.02,Kepler-450 c,Kepler-450 c
2048,12314973,K00279.03,Kepler-450 d,Kepler-450 d
2049,9472174,,Kepler-451 b,2MASS J19383260+4603591 b
2050,9472174,,Kepler-451 c,Kepler-451 c
2051,9472174,,Kepler-451 d,Kepler-451 d
2052,8311864,K07016.01,Kepler-452 b,Kepler-452 b
2053,9632895,,Kepler-453 b,Kepler-453 b
2054,3102384,K00273.01,Kepler-454 b,Kepler-454 b
2055,3102384,,Kepler-454 c,Kepler-454 c
